,player,playerid,subtype,Shots Made,Total Shots,FG%,Average FG%,FG% Difference
255,A. Gordon,203932,Fadeaway Bank shot,2.0,4.0,50.0,52.37189825425119,-2.3718982542511924
256,A. Gordon,203932,Fadeaway Jump Shot,8.0,23.0,34.78260869565217,33.9661008403559,0.8165078552962726
257,A. Gordon,203932,Finger Roll Layup Shot,3.0,3.0,100.0,61.999433106575964,38.000566893424036
258,A. Gordon,203932,Floating Jump shot,3.0,5.0,60.0,40.775771321052716,19.224228678947284
259,A. Gordon,203932,Hook Bank Shot,1.0,2.0,50.0,59.23952165331475,-9.239521653314753
260,A. Gordon,203932,Jump Shot,58.0,169.0,34.319526627218934,33.64356279966131,0.6759638275576236
261,A. Gordon,203932,Layup Shot,38.0,69.0,55.072463768115945,50.050333235610644,5.022130532505301
262,A. Gordon,203932,Pullup Jump shot,13.0,41.0,31.70731707317073,36.23884787401714,-4.531530800846408
263,A. Gordon,203932,Putback Dunk Shot,15.0,15.0,100.0,91.18644081655869,8.813559183441313
264,A. Gordon,203932,Putback Layup Shot,11.0,26.0,42.30769230769231,65.41013271254658,-23.102440404854278
265,A. Gordon,203932,Reverse Dunk Shot,10.0,11.0,90.9090909090909,77.96212121212122,12.946969696969688
266,A. Gordon,203932,Reverse Layup Shot,9.0,12.0,75.0,65.23393086838465,9.766069131615353
267,A. Gordon,203932,Running Alley Oop Dunk Shot,11.0,11.0,100.0,89.52230455297939,10.477695447020608
268,A. Gordon,203932,Running Alley Oop Layup Shot,1.0,3.0,33.33333333333333,74.22118380062305,-40.887850467289724
269,A. Gordon,203932,Running Dunk Shot,23.0,29.0,79.3103448275862,91.51696398565736,-12.206619158071149
270,A. Gordon,203932,Running Finger Roll Layup Shot,2.0,3.0,66.66666666666666,76.7796157826837,-10.112949116017049
271,A. Gordon,203932,Running Jump Shot,4.0,16.0,25.0,35.632052842171824,-10.632052842171824
272,A. Gordon,203932,Running Layup Shot,12.0,23.0,52.17391304347826,59.5547097295744,-7.38079668609614
273,A. Gordon,203932,Running Pull-Up Jump Shot,7.0,15.0,46.666666666666664,36.13965874933622,10.527007917330444
274,A. Gordon,203932,Running Reverse Dunk Shot,3.0,3.0,100.0,88.88888888888889,11.111111111111114
275,A. Gordon,203932,Running Reverse Layup Shot,0.0,1.0,0.0,66.85028296356421,-66.85028296356421
276,A. Gordon,203932,Step Back Jump shot,11.0,32.0,34.375,35.079155343934865,-0.7041553439348647
277,A. Gordon,203932,Tip Dunk Shot,10.0,12.0,83.33333333333334,84.33346026647462,-1.0001269331412743
278,A. Gordon,203932,Tip Layup Shot,34.0,62.0,54.83870967741935,48.863007269564854,5.975702407854499
279,A. Gordon,203932,Turnaround Bank Hook Shot,1.0,2.0,50.0,56.57644110275689,-6.576441102756888
280,A. Gordon,203932,Turnaround Bank shot,1.0,2.0,50.0,58.83160173160173,-8.83160173160173
281,A. Gordon,203932,Turnaround Fadeaway Bank Jump Shot,3.0,4.0,75.0,51.76767676767677,23.232323232323232
282,A. Gordon,203932,Turnaround Fadeaway shot,11.0,30.0,36.666666666666664,34.199880691471094,2.4667859751955703
283,A. Gordon,203932,Turnaround Hook Shot,6.0,11.0,54.54545454545454,43.842343892424,10.703110653030542
284,A. Gordon,203932,Turnaround Jump Shot,2.0,7.0,28.57142857142857,39.10629512709983,-10.534866555671258
285,A. Green,1631260,Alley Oop Layup shot,1.0,1.0,100.0,64.09031610879916,35.90968389120084
286,A. Green,1631260,Cutting Layup Shot,2.0,3.0,66.66666666666666,70.33553076619971,-3.668864099533053
287,A. Green,1631260,Driving Floating Bank Jump Shot,0.0,1.0,0.0,49.67574935067332,-49.67574935067332
288,A. Green,1631260,Driving Floating Jump Shot,1.0,1.0,100.0,38.248881327329954,61.751118672670046
289,A. Green,1631260,Fadeaway Jump Shot,0.0,1.0,0.0,33.9661008403559,-33.9661008403559
290,A. Green,1631260,Jump Shot,37.0,79.0,46.835443037974684,33.64356279966131,13.191880238313374
291,A. Green,1631260,Layup Shot,0.0,1.0,0.0,50.050333235610644,-50.050333235610644
292,A. Green,1631260,Pullup Jump shot,6.0,19.0,31.57894736842105,36.23884787401714,-4.659900505596088
293,A. Green,1631260,Running Jump Shot,4.0,9.0,44.44444444444444,35.632052842171824,8.81239160227262
294,A. Green,1631260,Running Pull-Up Jump Shot,0.0,1.0,0.0,36.13965874933622,-36.13965874933622
295,A. Green,1631260,Step Back Jump shot,2.0,8.0,25.0,35.079155343934865,-10.079155343934865
296,A. Green,1631260,Tip Layup Shot,0.0,1.0,0.0,48.863007269564854,-48.863007269564854
297,A. Griffin,1631100,Alley Oop Layup shot,2.0,2.0,100.0,64.09031610879916,35.90968389120084
298,A. Griffin,1631100,Cutting Dunk Shot,1.0,1.0,100.0,90.09392817477068,9.906071825229319
299,A. Griffin,1631100,Cutting Finger Roll Layup Shot,1.0,1.0,100.0,79.81783739136681,20.182162608633192
300,A. Griffin,1631100,Cutting Layup Shot,5.0,8.0,62.5,70.33553076619971,-7.83553076619971
301,A. Griffin,1631100,Driving Dunk Shot,1.0,1.0,100.0,78.87124625983606,21.128753740163944
302,A. Griffin,1631100,Driving Finger Roll Layup Shot,2.0,7.0,28.57142857142857,62.785599786476254,-34.214171215047685
303,A. Griffin,1631100,Driving Floating Bank Jump Shot,2.0,2.0,100.0,49.67574935067332,50.32425064932668
304,A. Griffin,1631100,Driving Floating Jump Shot,36.0,65.0,55.38461538461539,38.248881327329954,17.135734057285433
305,A. Griffin,1631100,Driving Layup Shot,9.0,21.0,42.857142857142854,45.01602024096154,-2.158877383818684
306,A. Griffin,1631100,Driving Reverse Layup Shot,1.0,2.0,50.0,55.503298940477,-5.503298940477002
307,A. Griffin,1631100,Fadeaway Jump Shot,1.0,2.0,50.0,33.9661008403559,16.0338991596441
308,A. Griffin,1631100,Finger Roll Layup Shot,1.0,1.0,100.0,61.999433106575964,38.000566893424036
309,A. Griffin,1631100,Floating Jump shot,17.0,32.0,53.125,40.775771321052716,12.349228678947284
310,A. Griffin,1631100,Jump Shot,70.0,190.0,36.84210526315789,33.64356279966131,3.1985424634965796
311,A. Griffin,1631100,Layup Shot,2.0,6.0,33.33333333333333,50.050333235610644,-16.716999902277315
312,A. Griffin,1631100,Pullup Jump shot,45.0,89.0,50.56179775280899,36.23884787401714,14.322949878791853
313,A. Griffin,1631100,Putback Layup Shot,1.0,2.0,50.0,65.41013271254658,-15.410132712546584
314,A. Griffin,1631100,Reverse Layup Shot,1.0,1.0,100.0,65.23393086838465,34.76606913161535
315,A. Griffin,1631100,Running Dunk Shot,7.0,7.0,100.0,91.51696398565736,8.483036014342645
316,A. Griffin,1631100,Running Jump Shot,6.0,19.0,31.57894736842105,35.632052842171824,-4.053105473750772
317,A. Griffin,1631100,Running Layup Shot,8.0,10.0,80.0,59.5547097295744,20.445290270425602
318,A. Griffin,1631100,Running Pull-Up Jump Shot,3.0,7.0,42.857142857142854,36.13965874933622,6.717484107806634
319,A. Griffin,1631100,Step Back Jump shot,10.0,28.0,35.714285714285715,35.079155343934865,0.6351303703508506
320,A. Griffin,1631100,Tip Layup Shot,5.0,6.0,83.33333333333334,48.863007269564854,34.47032606376849
321,A. Griffin,1631100,Turnaround Fadeaway shot,3.0,6.0,50.0,34.199880691471094,15.800119308528906
322,A. Griffin,1631100,Turnaround Hook Shot,1.0,2.0,50.0,43.842343892424,6.157656107576003
323,A. Griffin,1631100,Turnaround Jump Shot,7.0,15.0,46.666666666666664,39.10629512709983,7.560371539566837
324,A. Holiday,1628988,Cutting Layup Shot,3.0,5.0,60.0,70.33553076619971,-10.33553076619971
325,A. Holiday,1628988,Driving Finger Roll Layup Shot,4.0,8.0,50.0,62.785599786476254,-12.785599786476254
326,A. Holiday,1628988,Driving Floating Jump Shot,10.0,27.0,37.03703703703704,38.248881327329954,-1.211844290292916
327,A. Holiday,1628988,Driving Hook Shot,0.0,2.0,0.0,36.96562291925158,-36.96562291925158
328,A. Holiday,1628988,Driving Layup Shot,15.0,30.0,50.0,45.01602024096154,4.983979759038462
329,A. Holiday,1628988,Driving Reverse Layup Shot,1.0,3.0,33.33333333333333,55.503298940477,-22.169965607143673
330,A. Holiday,1628988,Fadeaway Jump Shot,0.0,1.0,0.0,33.9661008403559,-33.9661008403559
331,A. Holiday,1628988,Floating Jump shot,0.0,6.0,0.0,40.775771321052716,-40.775771321052716
332,A. Holiday,1628988,Jump Shot,26.0,58.0,44.827586206896555,33.64356279966131,11.184023407235244
333,A. Holiday,1628988,Layup Shot,0.0,2.0,0.0,50.050333235610644,-50.050333235610644
334,A. Holiday,1628988,Pullup Jump shot,17.0,40.0,42.5,36.23884787401714,6.261152125982861
335,A. Holiday,1628988,Putback Layup Shot,2.0,3.0,66.66666666666666,65.41013271254658,1.2565339541200728
336,A. Holiday,1628988,Running Finger Roll Layup Shot,2.0,3.0,66.66666666666666,76.7796157826837,-10.112949116017049
337,A. Holiday,1628988,Running Jump Shot,0.0,2.0,0.0,35.632052842171824,-35.632052842171824
338,A. Holiday,1628988,Running Layup Shot,2.0,6.0,33.33333333333333,59.5547097295744,-26.22137639624107
339,A. Holiday,1628988,Running Pull-Up Jump Shot,1.0,5.0,20.0,36.13965874933622,-16.13965874933622
340,A. Holiday,1628988,Running Reverse Layup Shot,1.0,1.0,100.0,66.85028296356421,33.14971703643579
341,A. Holiday,1628988,Step Back Jump shot,4.0,9.0,44.44444444444444,35.079155343934865,9.365289100509578
342,A. Holiday,1628988,Tip Layup Shot,2.0,3.0,66.66666666666666,48.863007269564854,17.803659397101804
343,A. Holiday,1628988,Turnaround Fadeaway shot,1.0,4.0,25.0,34.199880691471094,-9.199880691471094
344,A. Holiday,1628988,Turnaround Jump Shot,1.0,2.0,50.0,39.10629512709983,10.893704872900173
345,A. Horford,201143,Alley Oop Layup shot,1.0,2.0,50.0,64.09031610879916,-14.090316108799158
346,A. Horford,201143,Cutting Dunk Shot,5.0,5.0,100.0,90.09392817477068,9.906071825229319
347,A. Horford,201143,Cutting Layup Shot,11.0,19.0,57.89473684210527,70.33553076619971,-12.440793924094443
348,A. Horford,201143,Driving Bank Hook Shot,0.0,1.0,0.0,51.30692267648789,-51.30692267648789
349,A. Horford,201143,Driving Dunk Shot,6.0,6.0,100.0,78.87124625983606,21.128753740163944
350,A. Horford,201143,Driving Finger Roll Layup Shot,1.0,2.0,50.0,62.785599786476254,-12.785599786476254
351,A. Horford,201143,Driving Floating Bank Jump Shot,0.0,1.0,0.0,49.67574935067332,-49.67574935067332
352,A. Horford,201143,Driving Floating Jump Shot,3.0,5.0,60.0,38.248881327329954,21.751118672670046
353,A. Horford,201143,Driving Hook Shot,4.0,11.0,36.36363636363637,36.96562291925158,-0.6019865556152126
354,A. Horford,201143,Driving Layup Shot,8.0,11.0,72.72727272727273,45.01602024096154,27.711252486311196
355,A. Horford,201143,Driving Reverse Layup Shot,1.0,1.0,100.0,55.503298940477,44.496701059523
356,A. Horford,201143,Dunk Shot,1.0,1.0,100.0,84.13380015631027,15.866199843689728
357,A. Horford,201143,Fadeaway Jump Shot,3.0,5.0,60.0,33.9661008403559,26.0338991596441
358,A. Horford,201143,Finger Roll Layup Shot,0.0,1.0,0.0,61.999433106575964,-61.999433106575964
359,A. Horford,201143,Floating Jump shot,3.0,10.0,30.0,40.775771321052716,-10.775771321052716
360,A. Horford,201143,Hook Bank Shot,0.0,2.0,0.0,59.23952165331475,-59.23952165331475
361,A. Horford,201143,Hook Shot,5.0,6.0,83.33333333333334,45.452274267381924,37.88105906595142
362,A. Horford,201143,Jump Bank Shot,1.0,1.0,100.0,50.98262359275575,49.01737640724425
363,A. Horford,201143,Jump Shot,162.0,407.0,39.80343980343981,33.64356279966131,6.159877003778497
364,A. Horford,201143,Layup Shot,9.0,15.0,60.0,50.050333235610644,9.949666764389356
365,A. Horford,201143,Pullup Jump shot,3.0,7.0,42.857142857142854,36.23884787401714,6.618294983125715
366,A. Horford,201143,Putback Layup Shot,7.0,12.0,58.333333333333336,65.41013271254658,-7.076799379213249
367,A. Horford,201143,Reverse Layup Shot,2.0,2.0,100.0,65.23393086838465,34.76606913161535
368,A. Horford,201143,Running Alley Oop Dunk Shot,1.0,1.0,100.0,89.52230455297939,10.477695447020608
369,A. Horford,201143,Running Alley Oop Layup Shot,1.0,1.0,100.0,74.22118380062305,25.778816199376948
370,A. Horford,201143,Running Dunk Shot,3.0,3.0,100.0,91.51696398565736,8.483036014342645
371,A. Horford,201143,Running Jump Shot,9.0,21.0,42.857142857142854,35.632052842171824,7.22509001497103
372,A. Horford,201143,Running Layup Shot,6.0,9.0,66.66666666666666,59.5547097295744,7.111956937092259
373,A. Horford,201143,Running Pull-Up Jump Shot,1.0,2.0,50.0,36.13965874933622,13.86034125066378
374,A. Horford,201143,Step Back Jump shot,1.0,2.0,50.0,35.079155343934865,14.920844656065135
375,A. Horford,201143,Tip Dunk Shot,1.0,1.0,100.0,84.33346026647462,15.666539733525383
376,A. Horford,201143,Tip Layup Shot,6.0,10.0,60.0,48.863007269564854,11.136992730435146
377,A. Horford,201143,Turnaround Bank Hook Shot,3.0,4.0,75.0,56.57644110275689,18.42355889724311
378,A. Horford,201143,Turnaround Bank shot,1.0,1.0,100.0,58.83160173160173,41.16839826839827
379,A. Horford,201143,Turnaround Fadeaway shot,3.0,5.0,60.0,34.199880691471094,25.800119308528906
380,A. Horford,201143,Turnaround Hook Shot,6.0,14.0,42.857142857142854,43.842343892424,-0.9852010352811433
381,A. Horford,201143,Turnaround Jump Shot,1.0,4.0,25.0,39.10629512709983,-14.106295127099827
382,A. Iguodala,2738,Cutting Dunk Shot,1.0,1.0,100.0,90.09392817477068,9.906071825229319
383,A. Iguodala,2738,Driving Finger Roll Layup Shot,1.0,1.0,100.0,62.785599786476254,37.214400213523746
384,A. Iguodala,2738,Jump Shot,1.0,8.0,12.5,33.64356279966131,-21.14356279966131
385,A. Iguodala,2738,Pullup Jump shot,0.0,1.0,0.0,36.23884787401714,-36.23884787401714
386,A. Iguodala,2738,Reverse Dunk Shot,1.0,1.0,100.0,77.96212121212122,22.037878787878782
387,A. Iguodala,2738,Running Dunk Shot,1.0,1.0,100.0,91.51696398565736,8.483036014342645
388,A. Iguodala,2738,Tip Dunk Shot,1.0,1.0,100.0,84.33346026647462,15.666539733525383
389,A. Iguodala,2738,Tip Layup Shot,1.0,1.0,100.0,48.863007269564854,51.136992730435146
390,A. Johnson,1628993,Driving Layup Shot,2.0,2.0,100.0,45.01602024096154,54.98397975903846
391,A. Johnson,1628993,Jump Shot,0.0,1.0,0.0,33.64356279966131,-33.64356279966131
392,A. Johnson,1628993,Layup Shot,0.0,1.0,0.0,50.050333235610644,-50.050333235610644
393,A. Johnson,1628993,Pullup Jump shot,0.0,1.0,0.0,36.23884787401714,-36.23884787401714
394,A. Johnson,1628993,Running Layup Shot,1.0,1.0,100.0,59.5547097295744,40.4452902704256
395,A. Lamb,1630237,Cutting Dunk Shot,7.0,7.0,100.0,90.09392817477068,9.906071825229319
396,A. Lamb,1630237,Cutting Finger Roll Layup Shot,1.0,1.0,100.0,79.81783739136681,20.182162608633192
397,A. Lamb,1630237,Cutting Layup Shot,7.0,9.0,77.77777777777779,70.33553076619971,7.442247011578075
398,A. Lamb,1630237,Driving Dunk Shot,1.0,1.0,100.0,78.87124625983606,21.128753740163944
399,A. Lamb,1630237,Driving Floating Bank Jump Shot,1.0,1.0,100.0,49.67574935067332,50.32425064932668
400,A. Lamb,1630237,Driving Floating Jump Shot,1.0,1.0,100.0,38.248881327329954,61.751118672670046
401,A. Lamb,1630237,Driving Hook Shot,1.0,2.0,50.0,36.96562291925158,13.03437708074842
402,A. Lamb,1630237,Driving Layup Shot,12.0,17.0,70.58823529411765,45.01602024096154,25.572215053156114
403,A. Lamb,1630237,Driving Reverse Layup Shot,3.0,5.0,60.0,55.503298940477,4.496701059522998
404,A. Lamb,1630237,Dunk Shot,3.0,3.0,100.0,84.13380015631027,15.866199843689728
405,A. Lamb,1630237,Fadeaway Jump Shot,0.0,3.0,0.0,33.9661008403559,-33.9661008403559
406,A. Lamb,1630237,Floating Jump shot,1.0,4.0,25.0,40.775771321052716,-15.775771321052716
407,A. Lamb,1630237,Hook Shot,2.0,3.0,66.66666666666666,45.452274267381924,21.214392399284733
408,A. Lamb,1630237,Jump Shot,73.0,189.0,38.62433862433862,33.64356279966131,4.980775824677309
409,A. Lamb,1630237,Layup Shot,3.0,4.0,75.0,50.050333235610644,24.949666764389356
410,A. Lamb,1630237,Pullup Jump shot,1.0,9.0,11.11111111111111,36.23884787401714,-25.12773676290603
411,A. Lamb,1630237,Putback Layup Shot,1.0,3.0,33.33333333333333,65.41013271254658,-32.076799379213256
412,A. Lamb,1630237,Reverse Layup Shot,10.0,12.0,83.33333333333334,65.23393086838465,18.099402464948696
413,A. Lamb,1630237,Running Dunk Shot,2.0,3.0,66.66666666666666,91.51696398565736,-24.850297318990698
414,A. Lamb,1630237,Running Jump Shot,1.0,4.0,25.0,35.632052842171824,-10.632052842171824
415,A. Lamb,1630237,Running Layup Shot,10.0,14.0,71.42857142857143,59.5547097295744,11.873861698997032
416,A. Lamb,1630237,Running Reverse Layup Shot,1.0,1.0,100.0,66.85028296356421,33.14971703643579
417,A. Lamb,1630237,Step Back Jump shot,2.0,7.0,28.57142857142857,35.079155343934865,-6.507726772506295
418,A. Lamb,1630237,Tip Layup Shot,3.0,8.0,37.5,48.863007269564854,-11.363007269564854
419,A. Lamb,1630237,Turnaround Fadeaway shot,2.0,5.0,40.0,34.199880691471094,5.800119308528906
420,A. Lamb,1630237,Turnaround Hook Shot,1.0,1.0,100.0,43.842343892424,56.157656107576
421,A. Lamb,1630237,Turnaround Jump Shot,0.0,2.0,0.0,39.10629512709983,-39.10629512709983
422,A. Lawson,1630639,Cutting Dunk Shot,2.0,2.0,100.0,90.09392817477068,9.906071825229319
423,A. Lawson,1630639,Driving Floating Bank Jump Shot,1.0,1.0,100.0,49.67574935067332,50.32425064932668
424,A. Lawson,1630639,Driving Floating Jump Shot,1.0,1.0,100.0,38.248881327329954,61.751118672670046
425,A. Lawson,1630639,Driving Layup Shot,1.0,2.0,50.0,45.01602024096154,4.983979759038462
426,A. Lawson,1630639,Driving Reverse Layup Shot,0.0,1.0,0.0,55.503298940477,-55.503298940477
427,A. Lawson,1630639,Jump Shot,8.0,20.0,40.0,33.64356279966131,6.356437200338689
428,A. Lawson,1630639,Pullup Jump shot,0.0,1.0,0.0,36.23884787401714,-36.23884787401714
429,A. Lawson,1630639,Running Dunk Shot,1.0,2.0,50.0,91.51696398565736,-41.516963985657355
430,A. Lawson,1630639,Running Jump Shot,2.0,3.0,66.66666666666666,35.632052842171824,31.034613824494834
431,A. Lawson,1630639,Running Layup Shot,1.0,5.0,20.0,59.5547097295744,-39.5547097295744
432,A. Lawson,1630639,Step Back Jump shot,0.0,1.0,0.0,35.079155343934865,-35.079155343934865
433,A. Lawson,1630639,Tip Dunk Shot,2.0,2.0,100.0,84.33346026647462,15.666539733525383
434,A. Lawson,1630639,Tip Layup Shot,3.0,3.0,100.0,48.863007269564854,51.136992730435146
435,A. Len,203458,Alley Oop Dunk Shot,1.0,1.0,100.0,87.98424970972546,12.01575029027454
436,A. Len,203458,Cutting Dunk Shot,5.0,5.0,100.0,90.09392817477068,9.906071825229319
437,A. Len,203458,Cutting Layup Shot,1.0,1.0,100.0,70.33553076619971,29.66446923380029
438,A. Len,203458,Driving Layup Shot,1.0,3.0,33.33333333333333,45.01602024096154,-11.68268690762821
439,A. Len,203458,Dunk Shot,3.0,3.0,100.0,84.13380015631027,15.866199843689728
440,A. Len,203458,Floating Jump shot,1.0,2.0,50.0,40.775771321052716,9.224228678947284
441,A. Len,203458,Hook Bank Shot,0.0,1.0,0.0,59.23952165331475,-59.23952165331475
442,A. Len,203458,Hook Shot,0.0,3.0,0.0,45.452274267381924,-45.452274267381924
443,A. Len,203458,Jump Shot,0.0,4.0,0.0,33.64356279966131,-33.64356279966131
444,A. Len,203458,Layup Shot,3.0,7.0,42.857142857142854,50.050333235610644,-7.19319037846779
445,A. Len,203458,Putback Layup Shot,1.0,1.0,100.0,65.41013271254658,34.589867287453416
446,A. Len,203458,Running Dunk Shot,1.0,1.0,100.0,91.51696398565736,8.483036014342645
447,A. Len,203458,Tip Dunk Shot,1.0,1.0,100.0,84.33346026647462,15.666539733525383
448,A. Len,203458,Tip Layup Shot,4.0,5.0,80.0,48.863007269564854,31.136992730435146
449,A. Len,203458,Turnaround Fadeaway shot,1.0,1.0,100.0,34.199880691471094,65.8001193085289
450,A. Nembhard,1629614,Cutting Layup Shot,3.0,4.0,75.0,70.33553076619971,4.66446923380029
451,A. Nembhard,1629614,Driving Dunk Shot,1.0,1.0,100.0,78.87124625983606,21.128753740163944
452,A. Nembhard,1629614,Driving Finger Roll Layup Shot,13.0,23.0,56.52173913043478,62.785599786476254,-6.263860656041473
453,A. Nembhard,1629614,Driving Floating Bank Jump Shot,12.0,25.0,48.0,49.67574935067332,-1.6757493506733212
454,A. Nembhard,1629614,Driving Floating Jump Shot,16.0,47.0,34.04255319148936,38.248881327329954,-4.206328135840593
455,A. Nembhard,1629614,Driving Layup Shot,29.0,49.0,59.183673469387756,45.01602024096154,14.167653228426218
456,A. Nembhard,1629614,Driving Reverse Layup Shot,6.0,13.0,46.15384615384615,55.503298940477,-9.349452786630849
457,A. Nembhard,1629614,Fadeaway Bank shot,1.0,2.0,50.0,52.37189825425119,-2.3718982542511924
458,A. Nembhard,1629614,Fadeaway Jump Shot,6.0,17.0,35.294117647058826,33.9661008403559,1.3280168067029265
459,A. Nembhard,1629614,Finger Roll Layup Shot,1.0,1.0,100.0,61.999433106575964,38.000566893424036
460,A. Nembhard,1629614,Floating Jump shot,7.0,18.0,38.88888888888889,40.775771321052716,-1.886882432163823
461,A. Nembhard,1629614,Jump Bank Shot,2.0,2.0,100.0,50.98262359275575,49.01737640724425
462,A. Nembhard,1629614,Jump Shot,69.0,183.0,37.704918032786885,33.64356279966131,4.061355233125575
463,A. Nembhard,1629614,Layup Shot,2.0,8.0,25.0,50.050333235610644,-25.050333235610644
