player,playerid,subtype,Shots Made,Total Shots,FG%
A. Edwards,1630162,Alley Oop Layup shot,2.0,2.0,100.0
A. Edwards,1630162,Cutting Dunk Shot,6.0,8.0,75.0
A. Edwards,1630162,Cutting Finger Roll Layup Shot,2.0,3.0,66.66666666666666
A. Edwards,1630162,Cutting Layup Shot,12.0,13.0,92.3076923076923
A. Edwards,1630162,Driving Dunk Shot,29.0,34.0,85.29411764705883
A. Edwards,1630162,Driving Finger Roll Layup Shot,45.0,60.0,75.0
A. Edwards,1630162,Driving Floating Bank Jump Shot,12.0,28.0,42.857142857142854
A. Edwards,1630162,Driving Floating Jump Shot,20.0,58.0,34.48275862068966
A. Edwards,1630162,Driving Hook Shot,0.0,2.0,0.0
A. Edwards,1630162,Driving Layup Shot,174.0,332.0,52.40963855421686
A. Edwards,1630162,Driving Reverse Layup Shot,22.0,40.0,55.00000000000001
A. Edwards,1630162,Dunk Shot,1.0,2.0,50.0
A. Edwards,1630162,Fadeaway Bank shot,0.0,1.0,0.0
A. Edwards,1630162,Fadeaway Jump Shot,11.0,27.0,40.74074074074074
A. Edwards,1630162,Finger Roll Layup Shot,0.0,1.0,0.0
A. Edwards,1630162,Floating Jump shot,6.0,14.0,42.857142857142854
A. Edwards,1630162,Jump Bank Shot,2.0,3.0,66.66666666666666
A. Edwards,1630162,Jump Shot,97.0,250.0,38.800000000000004
A. Edwards,1630162,Layup Shot,11.0,18.0,61.111111111111114
A. Edwards,1630162,Pullup Jump shot,149.0,438.0,34.01826484018265
A. Edwards,1630162,Putback Layup Shot,4.0,5.0,80.0
A. Edwards,1630162,Reverse Layup Shot,5.0,5.0,100.0
A. Edwards,1630162,Running Alley Oop Dunk Shot,2.0,2.0,100.0
A. Edwards,1630162,Running Alley Oop Layup Shot,3.0,3.0,100.0
A. Edwards,1630162,Running Dunk Shot,22.0,23.0,95.65217391304348
A. Edwards,1630162,Running Finger Roll Layup Shot,7.0,9.0,77.77777777777779
A. Edwards,1630162,Running Jump Shot,9.0,22.0,40.909090909090914
A. Edwards,1630162,Running Layup Shot,35.0,70.0,50.0
A. Edwards,1630162,Running Pull-Up Jump Shot,13.0,31.0,41.935483870967744
A. Edwards,1630162,Running Reverse Layup Shot,2.0,2.0,100.0
A. Edwards,1630162,Step Back Bank Jump Shot,1.0,1.0,100.0
A. Edwards,1630162,Step Back Jump shot,52.0,131.0,39.69465648854962
A. Edwards,1630162,Tip Layup Shot,2.0,7.0,28.57142857142857
A. Edwards,1630162,Turnaround Bank shot,2.0,3.0,66.66666666666666
A. Edwards,1630162,Turnaround Fadeaway shot,8.0,27.0,29.629629629629626
A. Edwards,1630162,Turnaround Hook Shot,1.0,1.0,100.0
A. Edwards,1630162,Turnaround Jump Shot,3.0,14.0,21.428571428571427
A. Gill,1630264,Cutting Finger Roll Layup Shot,3.0,3.0,100.0
A. Gill,1630264,Cutting Layup Shot,8.0,11.0,72.72727272727273
A. Gill,1630264,Driving Finger Roll Layup Shot,1.0,1.0,100.0
A. Gill,1630264,Driving Floating Bank Jump Shot,1.0,2.0,50.0
A. Gill,1630264,Driving Floating Jump Shot,1.0,4.0,25.0
A. Gill,1630264,Driving Hook Shot,1.0,4.0,25.0
A. Gill,1630264,Driving Layup Shot,5.0,9.0,55.55555555555556
A. Gill,1630264,Dunk Shot,1.0,2.0,50.0
A. Gill,1630264,Floating Jump shot,4.0,6.0,66.66666666666666
A. Gill,1630264,Hook Shot,2.0,3.0,66.66666666666666
A. Gill,1630264,Jump Shot,4.0,27.0,14.814814814814813
A. Gill,1630264,Layup Shot,12.0,19.0,63.1578947368421
A. Gill,1630264,Pullup Jump shot,0.0,1.0,0.0
A. Gill,1630264,Putback Layup Shot,5.0,5.0,100.0
A. Gill,1630264,Reverse Layup Shot,2.0,3.0,66.66666666666666
A. Gill,1630264,Running Dunk Shot,3.0,3.0,100.0
A. Gill,1630264,Running Jump Shot,0.0,1.0,0.0
A. Gill,1630264,Running Layup Shot,7.0,11.0,63.63636363636363
A. Gill,1630264,Step Back Jump shot,0.0,2.0,0.0
A. Gill,1630264,Tip Dunk Shot,1.0,1.0,100.0
A. Gill,1630264,Tip Layup Shot,4.0,4.0,100.0
A. Gill,1630264,Turnaround Bank shot,1.0,1.0,100.0
A. Gill,1630264,Turnaround Hook Shot,3.0,6.0,50.0
A. Gill,1630264,Turnaround Jump Shot,2.0,3.0,66.66666666666666
A. Gordon,203932,Alley Oop Dunk Shot,35.0,35.0,100.0
A. Gordon,203932,Alley Oop Layup shot,5.0,7.0,71.42857142857143
A. Gordon,203932,Cutting Dunk Shot,47.0,50.0,94.0
A. Gordon,203932,Cutting Finger Roll Layup Shot,0.0,1.0,0.0
A. Gordon,203932,Cutting Layup Shot,12.0,22.0,54.54545454545454
A. Gordon,203932,Driving Dunk Shot,15.0,20.0,75.0
A. Gordon,203932,Driving Finger Roll Layup Shot,6.0,8.0,75.0
A. Gordon,203932,Driving Floating Bank Jump Shot,3.0,4.0,75.0
A. Gordon,203932,Driving Floating Jump Shot,2.0,8.0,25.0
A. Gordon,203932,Driving Hook Shot,0.0,4.0,0.0
A. Gordon,203932,Driving Layup Shot,39.0,88.0,44.31818181818182
A. Gordon,203932,Driving Reverse Dunk Shot,3.0,3.0,100.0
A. Gordon,203932,Driving Reverse Layup Shot,5.0,8.0,62.5
A. Gordon,203932,Dunk Shot,45.0,52.0,86.53846153846155
A. Gordon,203932,Fadeaway Bank shot,2.0,4.0,50.0
A. Gordon,203932,Fadeaway Jump Shot,8.0,23.0,34.78260869565217
A. Gordon,203932,Finger Roll Layup Shot,3.0,3.0,100.0
A. Gordon,203932,Floating Jump shot,3.0,5.0,60.0
A. Gordon,203932,Hook Bank Shot,1.0,2.0,50.0
A. Gordon,203932,Jump Shot,58.0,169.0,34.319526627218934
A. Gordon,203932,Layup Shot,38.0,69.0,55.072463768115945
A. Gordon,203932,Pullup Jump shot,13.0,41.0,31.70731707317073
A. Gordon,203932,Putback Dunk Shot,15.0,15.0,100.0
A. Gordon,203932,Putback Layup Shot,11.0,26.0,42.30769230769231
A. Gordon,203932,Reverse Dunk Shot,10.0,11.0,90.9090909090909
A. Gordon,203932,Reverse Layup Shot,9.0,12.0,75.0
A. Gordon,203932,Running Alley Oop Dunk Shot,11.0,11.0,100.0
A. Gordon,203932,Running Alley Oop Layup Shot,1.0,3.0,33.33333333333333
A. Gordon,203932,Running Dunk Shot,23.0,29.0,79.3103448275862
A. Gordon,203932,Running Finger Roll Layup Shot,2.0,3.0,66.66666666666666
A. Gordon,203932,Running Jump Shot,4.0,16.0,25.0
A. Gordon,203932,Running Layup Shot,12.0,23.0,52.17391304347826
A. Gordon,203932,Running Pull-Up Jump Shot,7.0,15.0,46.666666666666664
A. Gordon,203932,Running Reverse Dunk Shot,3.0,3.0,100.0
A. Gordon,203932,Running Reverse Layup Shot,0.0,1.0,0.0
A. Gordon,203932,Step Back Jump shot,11.0,32.0,34.375
A. Gordon,203932,Tip Dunk Shot,10.0,12.0,83.33333333333334
A. Gordon,203932,Tip Layup Shot,34.0,62.0,54.83870967741935
A. Gordon,203932,Turnaround Bank Hook Shot,1.0,2.0,50.0
A. Gordon,203932,Turnaround Bank shot,1.0,2.0,50.0
A. Gordon,203932,Turnaround Fadeaway Bank Jump Shot,3.0,4.0,75.0
A. Gordon,203932,Turnaround Fadeaway shot,11.0,30.0,36.666666666666664
A. Gordon,203932,Turnaround Hook Shot,6.0,11.0,54.54545454545454
A. Gordon,203932,Turnaround Jump Shot,2.0,7.0,28.57142857142857
A. Green,1631260,Alley Oop Layup shot,1.0,1.0,100.0
A. Green,1631260,Cutting Layup Shot,2.0,3.0,66.66666666666666
A. Green,1631260,Driving Floating Bank Jump Shot,0.0,1.0,0.0
A. Green,1631260,Driving Floating Jump Shot,1.0,1.0,100.0
A. Green,1631260,Fadeaway Jump Shot,0.0,1.0,0.0
A. Green,1631260,Jump Shot,37.0,79.0,46.835443037974684
A. Green,1631260,Layup Shot,0.0,1.0,0.0
A. Green,1631260,Pullup Jump shot,6.0,19.0,31.57894736842105
A. Green,1631260,Running Jump Shot,4.0,9.0,44.44444444444444
A. Green,1631260,Running Pull-Up Jump Shot,0.0,1.0,0.0
A. Green,1631260,Step Back Jump shot,2.0,8.0,25.0
A. Green,1631260,Tip Layup Shot,0.0,1.0,0.0
A. Griffin,1631100,Alley Oop Layup shot,2.0,2.0,100.0
A. Griffin,1631100,Cutting Dunk Shot,1.0,1.0,100.0
A. Griffin,1631100,Cutting Finger Roll Layup Shot,1.0,1.0,100.0
A. Griffin,1631100,Cutting Layup Shot,5.0,8.0,62.5
A. Griffin,1631100,Driving Dunk Shot,1.0,1.0,100.0
A. Griffin,1631100,Driving Finger Roll Layup Shot,2.0,7.0,28.57142857142857
A. Griffin,1631100,Driving Floating Bank Jump Shot,2.0,2.0,100.0
A. Griffin,1631100,Driving Floating Jump Shot,36.0,65.0,55.38461538461539
A. Griffin,1631100,Driving Layup Shot,9.0,21.0,42.857142857142854
A. Griffin,1631100,Driving Reverse Layup Shot,1.0,2.0,50.0
A. Griffin,1631100,Fadeaway Jump Shot,1.0,2.0,50.0
A. Griffin,1631100,Finger Roll Layup Shot,1.0,1.0,100.0
A. Griffin,1631100,Floating Jump shot,17.0,32.0,53.125
A. Griffin,1631100,Jump Shot,70.0,190.0,36.84210526315789
A. Griffin,1631100,Layup Shot,2.0,6.0,33.33333333333333
A. Griffin,1631100,Pullup Jump shot,45.0,89.0,50.56179775280899
A. Griffin,1631100,Putback Layup Shot,1.0,2.0,50.0
A. Griffin,1631100,Reverse Layup Shot,1.0,1.0,100.0
A. Griffin,1631100,Running Dunk Shot,7.0,7.0,100.0
A. Griffin,1631100,Running Jump Shot,6.0,19.0,31.57894736842105
A. Griffin,1631100,Running Layup Shot,8.0,10.0,80.0
A. Griffin,1631100,Running Pull-Up Jump Shot,3.0,7.0,42.857142857142854
A. Griffin,1631100,Step Back Jump shot,10.0,28.0,35.714285714285715
A. Griffin,1631100,Tip Layup Shot,5.0,6.0,83.33333333333334
A. Griffin,1631100,Turnaround Fadeaway shot,3.0,6.0,50.0
A. Griffin,1631100,Turnaround Hook Shot,1.0,2.0,50.0
A. Griffin,1631100,Turnaround Jump Shot,7.0,15.0,46.666666666666664
A. Holiday,1628988,Cutting Layup Shot,3.0,5.0,60.0
A. Holiday,1628988,Driving Finger Roll Layup Shot,4.0,8.0,50.0
A. Holiday,1628988,Driving Floating Jump Shot,10.0,27.0,37.03703703703704
A. Holiday,1628988,Driving Hook Shot,0.0,2.0,0.0
A. Holiday,1628988,Driving Layup Shot,15.0,30.0,50.0
A. Holiday,1628988,Driving Reverse Layup Shot,1.0,3.0,33.33333333333333
A. Holiday,1628988,Fadeaway Jump Shot,0.0,1.0,0.0
A. Holiday,1628988,Floating Jump shot,0.0,6.0,0.0
A. Holiday,1628988,Jump Shot,26.0,58.0,44.827586206896555
A. Holiday,1628988,Layup Shot,0.0,2.0,0.0
A. Holiday,1628988,Pullup Jump shot,17.0,40.0,42.5
A. Holiday,1628988,Putback Layup Shot,2.0,3.0,66.66666666666666
A. Holiday,1628988,Running Finger Roll Layup Shot,2.0,3.0,66.66666666666666
A. Holiday,1628988,Running Jump Shot,0.0,2.0,0.0
A. Holiday,1628988,Running Layup Shot,2.0,6.0,33.33333333333333
A. Holiday,1628988,Running Pull-Up Jump Shot,1.0,5.0,20.0
A. Holiday,1628988,Running Reverse Layup Shot,1.0,1.0,100.0
A. Holiday,1628988,Step Back Jump shot,4.0,9.0,44.44444444444444
A. Holiday,1628988,Tip Layup Shot,2.0,3.0,66.66666666666666
A. Holiday,1628988,Turnaround Fadeaway shot,1.0,4.0,25.0
A. Holiday,1628988,Turnaround Jump Shot,1.0,2.0,50.0
A. Horford,201143,Alley Oop Layup shot,1.0,2.0,50.0
A. Horford,201143,Cutting Dunk Shot,5.0,5.0,100.0
A. Horford,201143,Cutting Layup Shot,11.0,19.0,57.89473684210527
A. Horford,201143,Driving Bank Hook Shot,0.0,1.0,0.0
A. Horford,201143,Driving Dunk Shot,6.0,6.0,100.0
A. Horford,201143,Driving Finger Roll Layup Shot,1.0,2.0,50.0
A. Horford,201143,Driving Floating Bank Jump Shot,0.0,1.0,0.0
A. Horford,201143,Driving Floating Jump Shot,3.0,5.0,60.0
A. Horford,201143,Driving Hook Shot,4.0,11.0,36.36363636363637
A. Horford,201143,Driving Layup Shot,8.0,11.0,72.72727272727273
A. Horford,201143,Driving Reverse Layup Shot,1.0,1.0,100.0
A. Horford,201143,Dunk Shot,1.0,1.0,100.0
A. Horford,201143,Fadeaway Jump Shot,3.0,5.0,60.0
A. Horford,201143,Finger Roll Layup Shot,0.0,1.0,0.0
A. Horford,201143,Floating Jump shot,3.0,10.0,30.0
A. Horford,201143,Hook Bank Shot,0.0,2.0,0.0
A. Horford,201143,Hook Shot,5.0,6.0,83.33333333333334
A. Horford,201143,Jump Bank Shot,1.0,1.0,100.0
A. Horford,201143,Jump Shot,162.0,407.0,39.80343980343981
A. Horford,201143,Layup Shot,9.0,15.0,60.0
A. Horford,201143,Pullup Jump shot,3.0,7.0,42.857142857142854
A. Horford,201143,Putback Layup Shot,7.0,12.0,58.333333333333336
A. Horford,201143,Reverse Layup Shot,2.0,2.0,100.0
A. Horford,201143,Running Alley Oop Dunk Shot,1.0,1.0,100.0
A. Horford,201143,Running Alley Oop Layup Shot,1.0,1.0,100.0
A. Horford,201143,Running Dunk Shot,3.0,3.0,100.0
A. Horford,201143,Running Jump Shot,9.0,21.0,42.857142857142854
A. Horford,201143,Running Layup Shot,6.0,9.0,66.66666666666666
A. Horford,201143,Running Pull-Up Jump Shot,1.0,2.0,50.0
A. Horford,201143,Step Back Jump shot,1.0,2.0,50.0
A. Horford,201143,Tip Dunk Shot,1.0,1.0,100.0
A. Horford,201143,Tip Layup Shot,6.0,10.0,60.0
A. Horford,201143,Turnaround Bank Hook Shot,3.0,4.0,75.0
A. Horford,201143,Turnaround Bank shot,1.0,1.0,100.0
A. Horford,201143,Turnaround Fadeaway shot,3.0,5.0,60.0
A. Horford,201143,Turnaround Hook Shot,6.0,14.0,42.857142857142854
A. Horford,201143,Turnaround Jump Shot,1.0,4.0,25.0
A. Iguodala,2738,Cutting Dunk Shot,1.0,1.0,100.0
A. Iguodala,2738,Driving Finger Roll Layup Shot,1.0,1.0,100.0
A. Iguodala,2738,Jump Shot,1.0,8.0,12.5
A. Iguodala,2738,Pullup Jump shot,0.0,1.0,0.0
A. Iguodala,2738,Reverse Dunk Shot,1.0,1.0,100.0
A. Iguodala,2738,Running Dunk Shot,1.0,1.0,100.0
A. Iguodala,2738,Tip Dunk Shot,1.0,1.0,100.0
A. Iguodala,2738,Tip Layup Shot,1.0,1.0,100.0
A. Johnson,1628993,Driving Layup Shot,2.0,2.0,100.0
A. Johnson,1628993,Jump Shot,0.0,1.0,0.0
A. Johnson,1628993,Layup Shot,0.0,1.0,0.0
A. Johnson,1628993,Pullup Jump shot,0.0,1.0,0.0
A. Johnson,1628993,Running Layup Shot,1.0,1.0,100.0
A. Lamb,1630237,Cutting Dunk Shot,7.0,7.0,100.0
A. Lamb,1630237,Cutting Finger Roll Layup Shot,1.0,1.0,100.0
A. Lamb,1630237,Cutting Layup Shot,7.0,9.0,77.77777777777779
A. Lamb,1630237,Driving Dunk Shot,1.0,1.0,100.0
A. Lamb,1630237,Driving Floating Bank Jump Shot,1.0,1.0,100.0
A. Lamb,1630237,Driving Floating Jump Shot,1.0,1.0,100.0
A. Lamb,1630237,Driving Hook Shot,1.0,2.0,50.0
A. Lamb,1630237,Driving Layup Shot,12.0,17.0,70.58823529411765
A. Lamb,1630237,Driving Reverse Layup Shot,3.0,5.0,60.0
A. Lamb,1630237,Dunk Shot,3.0,3.0,100.0
A. Lamb,1630237,Fadeaway Jump Shot,0.0,3.0,0.0
A. Lamb,1630237,Floating Jump shot,1.0,4.0,25.0
A. Lamb,1630237,Hook Shot,2.0,3.0,66.66666666666666
A. Lamb,1630237,Jump Shot,73.0,189.0,38.62433862433862
A. Lamb,1630237,Layup Shot,3.0,4.0,75.0
A. Lamb,1630237,Pullup Jump shot,1.0,9.0,11.11111111111111
A. Lamb,1630237,Putback Layup Shot,1.0,3.0,33.33333333333333
A. Lamb,1630237,Reverse Layup Shot,10.0,12.0,83.33333333333334
A. Lamb,1630237,Running Dunk Shot,2.0,3.0,66.66666666666666
A. Lamb,1630237,Running Jump Shot,1.0,4.0,25.0
A. Lamb,1630237,Running Layup Shot,10.0,14.0,71.42857142857143
A. Lamb,1630237,Running Reverse Layup Shot,1.0,1.0,100.0
A. Lamb,1630237,Step Back Jump shot,2.0,7.0,28.57142857142857
A. Lamb,1630237,Tip Layup Shot,3.0,8.0,37.5
A. Lamb,1630237,Turnaround Fadeaway shot,2.0,5.0,40.0
A. Lamb,1630237,Turnaround Hook Shot,1.0,1.0,100.0
A. Lamb,1630237,Turnaround Jump Shot,0.0,2.0,0.0
A. Lawson,1630639,Cutting Dunk Shot,2.0,2.0,100.0
A. Lawson,1630639,Driving Floating Bank Jump Shot,1.0,1.0,100.0
A. Lawson,1630639,Driving Floating Jump Shot,1.0,1.0,100.0
A. Lawson,1630639,Driving Layup Shot,1.0,2.0,50.0
A. Lawson,1630639,Driving Reverse Layup Shot,0.0,1.0,0.0
A. Lawson,1630639,Jump Shot,8.0,20.0,40.0
A. Lawson,1630639,Pullup Jump shot,0.0,1.0,0.0
A. Lawson,1630639,Running Dunk Shot,1.0,2.0,50.0
A. Lawson,1630639,Running Jump Shot,2.0,3.0,66.66666666666666
A. Lawson,1630639,Running Layup Shot,1.0,5.0,20.0
A. Lawson,1630639,Step Back Jump shot,0.0,1.0,0.0
A. Lawson,1630639,Tip Dunk Shot,2.0,2.0,100.0
A. Lawson,1630639,Tip Layup Shot,3.0,3.0,100.0
A. Len,203458,Alley Oop Dunk Shot,1.0,1.0,100.0
A. Len,203458,Cutting Dunk Shot,5.0,5.0,100.0
A. Len,203458,Cutting Layup Shot,1.0,1.0,100.0
A. Len,203458,Driving Layup Shot,1.0,3.0,33.33333333333333
A. Len,203458,Dunk Shot,3.0,3.0,100.0
A. Len,203458,Floating Jump shot,1.0,2.0,50.0
A. Len,203458,Hook Bank Shot,0.0,1.0,0.0
A. Len,203458,Hook Shot,0.0,3.0,0.0
A. Len,203458,Jump Shot,0.0,4.0,0.0
A. Len,203458,Layup Shot,3.0,7.0,42.857142857142854
A. Len,203458,Putback Layup Shot,1.0,1.0,100.0
A. Len,203458,Running Dunk Shot,1.0,1.0,100.0
A. Len,203458,Tip Dunk Shot,1.0,1.0,100.0
A. Len,203458,Tip Layup Shot,4.0,5.0,80.0
A. Len,203458,Turnaround Fadeaway shot,1.0,1.0,100.0
A. Nembhard,1629614,Cutting Layup Shot,3.0,4.0,75.0
A. Nembhard,1629614,Driving Dunk Shot,1.0,1.0,100.0
A. Nembhard,1629614,Driving Finger Roll Layup Shot,13.0,23.0,56.52173913043478
A. Nembhard,1629614,Driving Floating Bank Jump Shot,12.0,25.0,48.0
A. Nembhard,1629614,Driving Floating Jump Shot,16.0,47.0,34.04255319148936
A. Nembhard,1629614,Driving Layup Shot,29.0,49.0,59.183673469387756
A. Nembhard,1629614,Driving Reverse Layup Shot,6.0,13.0,46.15384615384615
A. Nembhard,1629614,Fadeaway Bank shot,1.0,2.0,50.0
A. Nembhard,1629614,Fadeaway Jump Shot,6.0,17.0,35.294117647058826
A. Nembhard,1629614,Finger Roll Layup Shot,1.0,1.0,100.0
A. Nembhard,1629614,Floating Jump shot,7.0,18.0,38.88888888888889
A. Nembhard,1629614,Jump Bank Shot,2.0,2.0,100.0
A. Nembhard,1629614,Jump Shot,69.0,183.0,37.704918032786885
A. Nembhard,1629614,Layup Shot,2.0,8.0,25.0
A. Nembhard,1629614,Pullup Jump shot,42.0,114.0,36.84210526315789
A. Nembhard,1629614,Putback Layup Shot,1.0,2.0,50.0
A. Nembhard,1629614,Running Finger Roll Layup Shot,7.0,7.0,100.0
A. Nembhard,1629614,Running Jump Shot,11.0,22.0,50.0
A. Nembhard,1629614,Running Layup Shot,25.0,28.0,89.28571428571429
A. Nembhard,1629614,Running Pull-Up Jump Shot,2.0,8.0,25.0
A. Nembhard,1629614,Running Reverse Layup Shot,3.0,6.0,50.0
A. Nembhard,1629614,Step Back Jump shot,16.0,44.0,36.36363636363637
A. Nembhard,1629614,Tip Layup Shot,1.0,2.0,50.0
A. Nembhard,1629614,Turnaround Fadeaway shot,6.0,12.0,50.0
A. Nembhard,1629614,Turnaround Jump Shot,2.0,6.0,33.33333333333333
A. Nesmith,1630174,Alley Oop Dunk Shot,3.0,3.0,100.0
A. Nesmith,1630174,Alley Oop Layup shot,1.0,1.0,100.0
A. Nesmith,1630174,Cutting Dunk Shot,2.0,2.0,100.0
A. Nesmith,1630174,Cutting Finger Roll Layup Shot,0.0,1.0,0.0
A. Nesmith,1630174,Cutting Layup Shot,8.0,11.0,72.72727272727273
A. Nesmith,1630174,Driving Dunk Shot,6.0,8.0,75.0
A. Nesmith,1630174,Driving Finger Roll Layup Shot,10.0,12.0,83.33333333333334
A. Nesmith,1630174,Driving Floating Bank Jump Shot,8.0,13.0,61.53846153846154
A. Nesmith,1630174,Driving Floating Jump Shot,8.0,24.0,33.33333333333333
A. Nesmith,1630174,Driving Hook Shot,1.0,2.0,50.0
A. Nesmith,1630174,Driving Layup Shot,18.0,52.0,34.61538461538461
A. Nesmith,1630174,Driving Reverse Dunk Shot,1.0,1.0,100.0
A. Nesmith,1630174,Driving Reverse Layup Shot,1.0,8.0,12.5
A. Nesmith,1630174,Dunk Shot,1.0,1.0,100.0
A. Nesmith,1630174,Fadeaway Bank shot,1.0,2.0,50.0
A. Nesmith,1630174,Fadeaway Jump Shot,2.0,7.0,28.57142857142857
A. Nesmith,1630174,Floating Jump shot,1.0,1.0,100.0
A. Nesmith,1630174,Jump Shot,87.0,253.0,34.387351778656125
A. Nesmith,1630174,Layup Shot,8.0,20.0,40.0
A. Nesmith,1630174,Pullup Jump shot,14.0,37.0,37.83783783783784
A. Nesmith,1630174,Putback Layup Shot,3.0,7.0,42.857142857142854
A. Nesmith,1630174,Reverse Layup Shot,1.0,3.0,33.33333333333333
A. Nesmith,1630174,Running Dunk Shot,9.0,9.0,100.0
A. Nesmith,1630174,Running Finger Roll Layup Shot,4.0,5.0,80.0
A. Nesmith,1630174,Running Jump Shot,12.0,28.0,42.857142857142854
